match_id,date,is_home,team_id,team_name,result,opponent_id,opponent_name,team_xG,team_shots,team_goals,team_ppda_att,team_ppda_def,team_deep,team_xpts,team_result,team_npxG,opponent_xG,opponent_shots,opponent_goals,opponent_ppda_att,opponent_ppda_def,opponent_deep,opponent_npxG
La_liga 2023_138_146_2023-08-11 19:30:00,2023-08-11 19:30:00,True,138,Sevilla,l,146,Valencia,0.714148,1,1,176,29,3,1.0194,l,0.714148,1.06796,2,2,226,27,6,1.06796
La_liga 2023_138_158_2023-08-21 17:00:00,2023-08-21 17:00:00,False,138,Sevilla,l,158,Alaves,0.958638,3,3,106,18,8,0.5178,l,0.958638,2.17962,4,4,306,15,3,2.17962
La_liga 2023_138_223_2023-08-26 19:30:00,2023-08-26 19:30:00,True,138,Sevilla,l,223,Girona,1.93643,1,1,271,32,6,2.0106,l,1.93643,1.07498,2,2,179,16,1,1.07498
La_liga 2023_138_144_2023-09-17 16:30:00,2023-09-17 16:30:00,True,138,Sevilla,w,144,Las Palmas,2.43059,1,1,236,30,5,2.322,w,2.43059,1.03513,0,0,152,23,6,1.03513
La_liga 2023_138_157_2023-09-23 14:15:00,2023-09-23 14:15:00,False,138,Sevilla,d,157,Osasuna,0.693906,0,0,124,16,4,0.6545,d,0.693906,1.57361,0,0,194,20,9,1.57361
La_liga 2023_138_208_2023-09-26 17:00:00,2023-09-26 17:00:00,True,138,Sevilla,w,208,Almeria,2.90509,5,5,270,19,7,2.3610999999999995,w,2.90509,1.37069,1,1,191,23,3,0.627414
La_liga 2023_138_148_2023-09-29 19:00:00,2023-09-29 19:00:00,False,138,Sevilla,l,148,Barcelona,1.07557,0,0,269,29,6,0.47019999999999995,l,1.07557,2.5598,1,1,159,10,7,2.5598
La_liga 2023_138_145_2023-10-07 19:00:00,2023-10-07 19:00:00,True,138,Sevilla,d,145,Rayo Vallecano,0.807105,2,2,99,23,14,1.1118000000000001,d,0.807105,0.998714,2,2,206,19,2,0.998714
La_liga 2023_138_150_2023-10-21 16:30:00,2023-10-21 16:30:00,True,138,Sevilla,d,150,Real Madrid,1.8723,1,1,343,13,4,1.1502,d,1.8723,2.17904,1,1,277,9,3,2.17904
La_liga 2023_138_261_2023-10-28 19:00:00,2023-10-28 19:00:00,False,138,Sevilla,d,261,Cadiz,1.28392,2,2,132,21,3,1.2521,d,1.28392,1.42705,2,2,288,26,5,1.42705
La_liga 2023_138_152_2023-11-04 17:30:00,2023-11-04 17:30:00,False,138,Sevilla,d,152,Celta Vigo,1.25089,1,1,198,12,4,0.3816,d,1.25089,3.01524,1,1,268,21,2,3.01524
La_liga 2023_138_153_2023-11-12 17:30:00,2023-11-12 17:30:00,True,138,Sevilla,d,153,Real Betis,0.615603,1,1,158,29,4,0.2931,d,0.615603,2.17922,1,1,265,14,8,2.17922
La_liga 2023_138_140_2023-11-26 15:15:00,2023-11-26 15:15:00,False,138,Sevilla,l,140,Real Sociedad,0.374082,1,1,233,20,4,0.6696,l,0.374082,1.05204,2,2,228,28,6,1.05204
La_liga 2023_138_154_2023-12-03 17:30:00,2023-12-03 17:30:00,True,138,Sevilla,d,154,Villarreal,2.4784,1,1,263,14,9,2.1363,d,2.4784,1.47061,1,1,284,15,4,1.47061
La_liga 2023_138_239_2023-12-09 20:00:00,2023-12-09 20:00:00,False,138,Sevilla,l,239,Mallorca,0.554467,0,0,145,13,2,1.2530999999999999,l,0.554467,0.533315,1,1,326,22,4,0.533315
La_liga 2023_138_142_2023-12-16 17:30:00,2023-12-16 17:30:00,True,138,Sevilla,l,142,Getafe,0.80788,0,0,175,23,7,0.2097,l,0.80788,2.83746,3,3,265,22,4,1.35091
